timestamp,euler_re_roll,euler_re_pitch,euler_re_yaw,omega_re_p,omega_re_q,omega_re_r,sigma_re,,,,z_re,vz_re,dot_euler_re,,,eta_1,,,eta_4,doc
27528352,-0.0131152234883109,-0.0198252523895964,-0.00984696445851243,-0.0102498232096338,0.00118375187933153,0.0018216115399361,0.648409385225928,0.615143563322426,0.645538745387454,0.618491819257815,1.04223198884541,-0.244161418918499,-0.0102856309220725,0.0012075402303048,0.00180628511002965,-0.100639763285274,-0.180385185999001,-0.0369996076208822,0.158181023819488,1
27578352,-0.0125741965946667,-0.0167898481912458,-0.00953982694893977,0.0476587022440145,0.115920737978235,0.0730807223434099,0.639457813230423,0.626581683094459,0.619181338956247,0.63689227280413,1.02513426449041,-0.294182461905206,0.0464561444168946,0.116830481115475,0.0716274688880405,-0.107867909316947,-0.192473556480837,-0.000177753499810508,0.17270883567621,1
27628352,-0.0103090137966271,-0.0140004873612774,-0.01046395732228,-0.00933939287244797,-0.0589742161883053,-0.0503553010604559,0.632618487091894,0.631,0.605925897356268,0.645844461586239,1.00695910016454,-0.343927968617694,-0.00864289773972544,-0.0594901867496253,-0.0497495457856524,-0.108644315591473,-0.195878691162118,0.0167162436033874,0.173613198080989,1
27678352,-0.00849331246659341,-0.0129890999269091,-0.0114658154468879,0.0642950252883229,0.116592602412302,0.00314620587467564,0.627108624437744,0.631,0.60091693130704,0.648849841215776,0.984532790394687,-0.392586319842687,0.0642670212025825,0.116615118543117,0.00215602877590404,-0.107947670308783,-0.194636271188807,0.0188993154832,0.166915629647298,1
27728352,-0.00569602389446871,-0.00825934281159707,-0.0107943947059847,-0.0365981844498671,0.0417706323155352,0.0252317853549166,0.638009614226647,0.62201717112922,0.594353709204769,0.652787774477139,0.961072012030501,-0.439486356266728,-0.0368046186222136,0.0419136747749163,0.0249943033142808,-0.105372037372735,-0.191126624403515,0.0153513545196348,0.157160408455687,1
27778352,-0.0030284024316593,-0.00695445779520852,-0.0106869748462884,0.122777144569118,-0.0455991123699773,-0.038918553341673,0.65908464132311,0.607465366705471,0.586826913813175,0.657303851712095,0.933689451808677,-0.479720431902644,0.123046844755902,-0.0457167641317837,-0.0387812204378364,-0.0968006961098519,-0.184944407555973,0.0046901246496003,0.14444219216316,1
27828352,0.00118829593672797,-0.00556705920996993,-0.0122819286183544,-0.0252545830538006,0.180695958292201,-0.0232871742566634,0.666690172572914,0.597042761166629,0.584,0.666126030822971,0.905854041520176,-0.520146964718691,-0.0251261361006509,0.180723502764637,-0.0230727951297012,-0.0864446584734828,-0.177513554923588,-0.00811382622427119,0.132943537178015,1
27878352,-0.000779517461733935,-0.000226577272444091,-0.0133352506304049,-0.1072899127163,-0.0541775035928766,-0.0627154182213703,0.666193988230507,0.589103811688118,0.584,0.67753827069833,0.875025133758961,-0.561845706870067,-0.107275712400854,-0.0542263748911383,-0.0626731684698662,-0.0708220573058095,-0.167944736668339,-0.0218340346962427,0.121890215796271,1
27928352,0.00215375537849782,0.00119196101516076,-0.0159096067092126,0.0920818299046921,-0.00548379928570381,-0.0326772103005865,0.660780727313055,0.599815721818383,0.584,0.671254438585702,0.843403577536472,-0.603184289200814,0.0920428659378572,-0.00541340790393373,-0.0326889684861878,-0.0547742371468174,-0.159560851579051,-0.0341032721275645,0.115354293152526,1
27978352,0.00209999160770387,0.00356904359226194,-0.0192874361650011,-0.0541388496554664,-0.0028018372662989,0.0139810244562437,0.65221105588434,0.622500146188513,0.584,0.653610997408935,0.808570181236947,-0.643063490983241,-0.0540889716676077,-0.00283119110074514,0.0139751988063727,-0.043753293103377,-0.154578949312151,-0.0433762598883707,0.111499581162251,0.999999999999999
28028352,0.00344054082573681,0.00562993966709265,-0.0209191188018595,0.117246960040181,0.00178884363410347,-0.0190517553309894,0.645590073073758,0.626350099646033,0.601979614702004,0.638940172719791,0.773150479953887,-0.683216827610166,0.117139733958961,0.00185438125925443,-0.0190457898317969,-0.0342215645645212,-0.150373536952059,-0.052434358093856,0.107805868547607,1
28078352,0.00434148975713753,0.00928486496309307,-0.0216370603666718,-0.0768206654619429,0.0666383185317977,0.087754284518027,0.640136807559218,0.618913828489842,0.630733196505944,0.62605063604906,0.733920016131227,-0.725151937930892,-0.07600317677541,0.0662567073849524,0.0880465613313409,-0.0289331656144197,-0.148144904656597,-0.0582226397389358,0.103656582302907,1
28128352,0.00511913338603416,0.00906098156058619,-0.0199267016908385,0.0677260502594514,-0.129468760022239,0.045817437915493,0.628248376493225,0.633674817606029,0.645047382345867,0.607591517678185,0.694170273944646,-0.766539886429521,0.068135201676249,-0.129701608179123,0.045155926293978,-0.0245400480862546,-0.145977046780876,-0.0608512053298145,0.0982681332591208,1
28178352,0.00689183588404946,0.00829420755581431,-0.02007534989183,-0.0786770626352999,0.0432894534383228,-0.00408113654168698,0.612213741682033,0.662737593201315,0.650058205724365,0.585543894812796,0.652330108825768,-0.805725163490135,-0.0787084378385494,0.0433165516747191,-0.00378282829049587,-0.023344537015547,-0.140702364497983,-0.057974735827434,0.0934740436309984,1
28228352,0.00471130828506959,0.0110028099672659,-0.021310901620279,-0.0362773316703622,-0.0122702948154718,-0.00715952665326435,0.596488774007394,0.665102401490788,0.652306813741697,0.595408824501818,0.60970891232005,-0.844921240572189,-0.0363567449726368,-0.0122364280249245,-0.00721769301237011,-0.0228241388488705,-0.131732324609978,-0.0499009963142427,0.0898208287281587,1
28278352,0.00589802216384969,0.0111275402986573,-0.0207309197970853,0.0362838631713244,0.00601885865492102,0.0701677514520049,0.580959734703896,0.650575235690742,0.652807750493423,0.625465029605362,0.561513731848529,-0.88419439412946,0.0370650713348739,0.00560490541337349,0.0702063766679365,-0.0222564404608494,-0.119209511081142,-0.0401808975917558,0.0864579835186339,1
